level,group,instrument,signal,sizing,window,n_days,sharpe_gross,sharpe_net,ann_ret_gross,ann_ret_net,ann_vol,max_dd_net,win_rate,profit_factor,t_stat_net,turnover_ann,af
instrument,crypto,SOL,180,fixed,OOS,684,-0.473932,-0.513302,-0.493855,-0.510732,0.787040,0.862695,0.493411,0.929034,-0.702675,16.032211,365
instrument,crypto,SOL,180,fixed,full,2279,1.081654,1.063334,0.807991,0.772551,1.080175,0.880147,0.513823,1.182272,2.657023,9.453468,365
instrument,crypto,SOL,180,vol,5y,1826,0.743656,0.704961,0.111065,0.104398,0.158667,0.250655,0.509041,1.106615,1.576773,2.994672,365
instrument,crypto,SOL,180,vol,3y,1096,0.728867,0.673240,0.108343,0.098840,0.158636,0.250655,0.501370,1.095217,1.166618,4.278888,365
instrument,crypto,SOL,180,vol,1y,366,0.167706,0.133747,0.014147,0.008748,0.157221,0.120068,0.528767,1.024621,0.133931,2.659274,365
instrument,crypto,SOL,180,vol,IS,1595,1.441313,1.415451,0.227593,0.223007,0.150197,0.203208,0.523338,1.247411,2.958890,1.864857,365
instrument,crypto,SOL,180,vol,OOS,684,-0.115155,-0.164299,-0.029507,-0.036990,0.155774,0.250655,0.493411,0.976623,-0.224914,3.850640,365
instrument,crypto,SOL,180,vol,full,2279,0.962008,0.928552,0.143990,0.138350,0.151965,0.250655,0.513823,1.151061,2.320234,2.459574,365
instrument,crypto,SOL,250,fixed,5y,1826,0.460758,0.426808,-0.025284,-0.057794,0.980499,0.939130,0.498630,1.062259,0.954633,16.400000,365
instrument,crypto,SOL,250,fixed,3y,1096,0.062885,-0.000513,-0.258046,-0.297788,0.842385,0.939130,0.483105,1.004956,-0.000889,26.666667,365
instrument,crypto,SOL,250,fixed,1y,366,-1.516562,-1.633377,-0.739171,-0.761653,0.717329,0.833372,0.482192,0.800857,-1.635613,44.000000,365
instrument,crypto,SOL,250,fixed,IS,1595,1.468742,1.463133,1.808055,1.790361,1.144374,0.899582,0.520833,1.270471,3.058566,2.976788,365
instrument,crypto,SOL,250,fixed,OOS,684,-0.751953,-0.844638,-0.592948,-0.623072,0.786860,0.939130,0.471449,0.886128,-1.156251,37.408492,365
instrument,crypto,SOL,250,fixed,full,2279,0.951020,0.924952,0.572782,0.530120,1.051263,0.939130,0.504438,1.159695,2.311240,13.298946,365
instrument,crypto,SOL,250,vol,5y,1826,0.413832,0.366084,0.054512,0.046608,0.158767,0.378618,0.498630,1.053576,0.818812,3.746280,365
instrument,crypto,SOL,250,vol,3y,1096,0.136798,0.065376,0.009200,-0.002185,0.158734,0.378618,0.483105,1.014976,0.113287,5.647292,365
instrument,crypto,SOL,250,vol,1y,366,-1.114852,-1.228185,-0.170612,-0.185660,0.157149,0.285023,0.482192,0.845824,-1.229867,9.143717,365
instrument,crypto,SOL,250,vol,IS,1595,1.222708,1.205092,0.184850,0.181918,0.147751,0.280124,0.520833,1.212694,2.519151,1.231095,365
instrument,crypto,SOL,250,vol,OOS,684,-0.465172,-0.557907,-0.080889,-0.094255,0.155748,0.378618,0.471449,0.923477,-0.763736,7.307549,365
instrument,crypto,SOL,250,vol,full,2279,0.697104,0.655605,0.097894,0.091183,0.150296,0.378618,0.504438,1.106200,1.638204,3.052573,365
instrument,crypto,SOL,composite,fixed,5y,1826,0.917251,0.806571,0.511897,0.391840,0.749972,0.809558,0.492723,1.161841,1.804041,41.000000,365
instrument,crypto,SOL,composite,fixed,3y,1096,0.660818,0.523735,0.246799,0.144790,0.623201,0.809558,0.482719,1.099815,0.907550,42.166667,365
instrument,crypto,SOL,composite,fixed,1y,366,-0.306563,-0.507986,-0.243828,-0.317526,0.502893,0.490123,0.513986,0.926720,-0.508682,50.500000,365
instrument,crypto,SOL,composite,fixed,IS,1595,1.623955,1.556353,1.917223,1.745093,0.911839,0.624443,0.510055,1.358249,3.253434,29.996863,365
instrument,crypto,SOL,composite,fixed,OOS,684,-0.277681,-0.447686,-0.257822,-0.324200,0.544007,0.713228,0.480300,0.934315,-0.612851,46.493411,365
instrument,crypto,SOL,composite,fixed,full,2279,1.209141,1.122330,0.934429,0.802417,0.819828,0.809558,0.500307,1.246646,2.804441,34.929763,365
instrument,crypto,SOL,composite,vol,5y,1826,0.941264,0.810248,0.110121,0.093176,0.118581,0.210847,0.492723,1.161430,1.812265,7.686012,365
instrument,crypto,SOL,composite,vol,3y,1096,0.813877,0.663393,0.091682,0.072910,0.116219,0.210847,0.482719,1.128554,1.149554,8.636841,365
instrument,crypto,SOL,composite,vol,1y,366,0.052445,-0.149545,-0.000439,-0.023094,0.113433,0.118356,0.513986,0.983277,-0.149749,11.375359,365
instrument,crypto,SOL,composite,vol,IS,1595,1.536681,1.448797,0.184459,0.172846,0.114564,0.115817,0.510055,1.325859,3.028596,4.923059,365
instrument,crypto,SOL,composite,vol,OOS,684,0.081517,-0.094285,0.002934,-0.016376,0.110549,0.186140,0.480300,0.991546,-0.129069,9.723748,365
instrument,crypto,SOL,composite,vol,full,2279,1.110290,0.996538,0.126772,0.112519,0.113429,0.210847,0.500307,1.209419,2.490116,6.360262,365
instrument,crypto,SOL,buyhold,long1x,5y,1826,0.667498,0.667498,0.189921,0.189921,0.979088,0.962725,0.486575,1.100356,1.492979,0.000000,365
instrument,crypto,SOL,buyhold,long1x,3y,1096,0.978735,0.978735,0.605737,0.605737,0.839370,0.762516,0.488584,1.144126,1.695993,0.000000,365
instrument,crypto,SOL,buyhold,long1x,1y,366,-0.461799,-0.461799,-0.445128,-0.445128,0.716759,0.748867,0.473973,0.932505,-0.462431,0.000000,365
instrument,crypto,SOL,buyhold,long1x,IS,1595,1.520919,1.520919,2.147842,2.147842,1.329841,0.962725,0.501255,1.256936,3.179362,0.000000,365
instrument,crypto,SOL,buyhold,long1x,OOS,684,0.012568,0.012568,-0.256990,-0.256990,0.785104,0.762516,0.477306,1.001422,0.017204,0.000000,365
instrument,crypto,SOL,buyhold,long1x,full,2279,1.188453,1.188453,1.040914,1.040914,1.193570,0.962725,0.494293,1.198125,2.969666,0.000000,365
instrument,crypto,DOGE,10,fixed,5y,1826,-0.099602,-0.366294,-0.400984,-0.537236,0.929035,0.988462,0.465205,0.944002,-0.819283,124.400000,365
instrument,crypto,DOGE,10,fixed,3y,1096,0.263062,-0.015465,-0.141229,-0.333282,0.887961,0.849078,0.473059,0.997580,-0.026799,122.000000,365
instrument,crypto,DOGE,10,fixed,1y,366,-0.401595,-0.664426,-0.466141,-0.571263,0.791142,0.794372,0.493151,0.916604,-0.665336,104.000000,365
instrument,crypto,DOGE,10,fixed,IS,1789,-0.113766,-0.233331,,,2.080311,11.168058,0.460067,0.934242,-0.516572,124.728747,365
instrument,crypto,DOGE,10,fixed,OOS,768,0.583035,0.335221,0.135808,-0.092842,0.894611,0.849078,0.487614,1.052877,0.486256,107.548892,365
instrument,crypto,DOGE,10,fixed,full,2557,-0.005554,-0.138039,,,1.807725,11.168058,0.468185,0.964122,-0.365360,119.810250,365
instrument,crypto,DOGE,10,vol,5y,1826,0.179977,-0.113803,0.016273,-0.031607,0.164346,0.333863,0.465205,0.981929,-0.254541,24.012380,365
instrument,crypto,DOGE,10,vol,3y,1096,0.567543,0.252952,0.082057,0.028456,0.163602,0.202736,0.473059,1.038196,0.438325,25.102084,365
instrument,crypto,DOGE,10,vol,1y,366,0.101826,-0.183233,0.003985,-0.038900,0.152846,0.202736,0.493151,0.980995,-0.183484,21.462890,365
instrument,crypto,DOGE,10,vol,IS,1789,0.064475,-0.163953,-0.008696,-0.055208,0.209533,0.344424,0.460069,0.967067,-0.362977,23.904253,365
instrument,crypto,DOGE,10,vol,OOS,768,0.808900,0.545786,0.120349,0.076087,0.156826,0.202736,0.487614,1.085314,0.791693,19.925786,365
instrument,crypto,DOGE,10,vol,full,2557,0.243146,0.008569,0.028418,-0.017552,0.195194,0.344424,0.468349,1.001686,0.022681,22.744908,365
instrument,crypto,DOGE,20,fixed,5y,1826,0.573727,0.427165,0.119097,-0.024602,0.924432,0.877295,0.498082,1.066355,0.955432,66.400000,365
instrument,crypto,DOGE,20,fixed,3y,1096,1.130020,0.990285,0.845941,0.633524,0.882286,0.717212,0.511416,1.159299,1.716006,59.333333,365
instrument,crypto,DOGE,20,fixed,1y,366,0.207862,0.024181,-0.132290,-0.252008,0.788400,0.660818,0.504110,1.012199,0.024214,72.000000,365
instrument,crypto,DOGE,20,fixed,IS,1789,0.222170,0.158770,,,2.078277,22.093452,0.490662,1.047896,0.351502,65.528523,365
instrument,crypto,DOGE,20,fixed,OOS,768,1.036896,0.896929,0.704225,0.505625,0.889786,0.660818,0.508475,1.143501,1.301045,59.960887,365
instrument,crypto,DOGE,20,fixed,full,2557,0.331989,0.260656,,,1.805309,23.439170,0.495858,1.072136,0.689901,63.832160,365
instrument,crypto,DOGE,20,vol,5y,1826,0.705053,0.541165,0.106862,0.078152,0.163663,0.206817,0.498082,1.087335,1.210414,13.068108,365
instrument,crypto,DOGE,20,vol,3y,1096,1.313231,1.157401,0.220470,0.191160,0.162543,0.156205,0.511416,1.188735,2.005592,12.095777,365
instrument,crypto,DOGE,20,vol,1y,366,0.549551,0.364962,0.074350,0.044990,0.152143,0.156205,0.504110,1.061237,0.365462,13.821898,365
instrument,crypto,DOGE,20,vol,IS,1789,0.589278,0.458254,0.105727,0.076208,0.209043,0.226078,0.491319,1.099081,1.014530,13.445957,365
instrument,crypto,DOGE,20,vol,OOS,768,1.201521,1.052447,0.190612,0.164178,0.155964,0.156205,0.508475,1.169145,1.526633,11.184189,365
instrument,crypto,DOGE,20,vol,full,2557,0.732004,0.597744,0.130566,0.101908,0.194604,0.226078,0.496394,1.119695,1.582101,12.762759,365
instrument,crypto,DOGE,40,fixed,5y,1826,0.125732,0.009237,-0.262754,-0.340354,0.923951,0.935915,0.489863,0.999959,0.020660,53.600000,365
instrument,crypto,DOGE,40,fixed,3y,1096,0.479587,0.347733,0.038647,-0.077232,0.883345,0.744226,0.503196,1.053703,0.602566,57.333333,365
instrument,crypto,DOGE,40,fixed,1y,366,0.182381,0.009016,-0.156159,-0.266564,0.787847,0.514478,0.526027,1.009995,0.009028,68.000000,365
instrument,crypto,DOGE,40,fixed,IS,1789,0.884915,0.844267,0.922612,0.763738,2.073805,0.943998,0.489130,1.285049,1.869126,41.440157,365
instrument,crypto,DOGE,40,fixed,OOS,768,0.496856,0.355750,0.051263,-0.074599,0.890342,0.744226,0.504563,1.056193,0.516034,60.912647,365
instrument,crypto,DOGE,40,fixed,full,2557,0.786157,0.732545,0.603782,0.453129,1.802084,0.955829,0.493641,1.217522,1.938891,47.552817,365
instrument,crypto,DOGE,40,vol,5y,1826,0.303057,0.167669,0.036824,0.014230,0.163483,0.240736,0.489863,1.025839,0.375022,10.963277,365
instrument,crypto,DOGE,40,vol,3y,1096,0.685495,0.533019,0.102897,0.076332,0.162771,0.157903,0.503196,1.083578,0.923638,12.133177,365
instrument,crypto,DOGE,40,vol,1y,366,0.257732,0.064866,0.027927,-0.001726,0.152376,0.102469,0.526027,1.016252,0.064954,14.588838,365
instrument,crypto,DOGE,40,vol,IS,1789,0.880655,0.794083,0.176416,0.155772,0.208571,0.240736,0.489005,1.178178,1.758022,8.804217,365
instrument,crypto,DOGE,40,vol,OOS,768,0.614334,0.453776,0.087014,0.060480,0.156244,0.157903,0.504563,1.071007,0.658227,12.164835,365
instrument,crypto,DOGE,40,vol,full,2557,0.809713,0.705897,0.148818,0.126284,0.194323,0.240736,0.493590,1.142932,1.868359,9.853079,365
instrument,crypto,DOGE,60,fixed,5y,1826,-0.150727,-0.245275,-0.429303,-0.479521,0.923949,0.984007,0.489863,0.961544,-0.548603,44.000000,365
instrument,crypto,DOGE,60,fixed,3y,1096,0.398845,0.312822,-0.032691,-0.105114,0.882816,0.823932,0.515068,1.048276,0.542071,37.333333,365
instrument,crypto,DOGE,60,fixed,1y,366,0.115935,0.024096,-0.199179,-0.256694,0.785638,0.575516,0.526027,1.012241,0.024129,36.000000,365
instrument,crypto,DOGE,60,fixed,IS,1789,0.541264,0.495719,-0.058115,-0.145794,2.074854,0.990426,0.465856,1.159135,1.097474,46.747763,365
instrument,crypto,DOGE,60,fixed,OOS,768,0.758602,0.696494,0.325276,0.253466,0.888350,0.823932,0.525424,1.105859,1.010303,26.649283,365
instrument,crypto,DOGE,60,fixed,full,2557,0.548116,0.502380,0.043620,-0.041513,1.802332,0.990904,0.484375,1.145031,1.329693,40.698357,365
instrument,crypto,DOGE,60,vol,5y,1826,-0.034019,-0.145056,-0.018556,-0.036379,0.163583,0.376279,0.489863,0.977057,-0.324445,9.100529,365
instrument,crypto,DOGE,60,vol,3y,1096,0.447442,0.340826,0.061185,0.043158,0.162784,0.220518,0.515068,1.052970,0.590598,8.507388,365
instrument,crypto,DOGE,60,vol,1y,366,0.132380,0.021658,0.008619,-0.008206,0.151821,0.125888,0.526027,1.009939,0.021688,8.390218,365
instrument,crypto,DOGE,60,vol,IS,1789,0.245913,0.147167,0.030876,0.009846,0.208926,0.380553,0.465856,1.030918,0.325814,10.238416,365
instrument,crypto,DOGE,60,vol,OOS,768,0.821422,0.742327,0.122513,0.109105,0.155835,0.220518,0.525424,1.113332,1.076786,5.978607,365
instrument,crypto,DOGE,60,vol,full,2557,0.382541,0.289255,0.057584,0.038687,0.194489,0.380553,0.484375,1.056333,0.765596,8.956905,365
instrument,crypto,DOGE,120,fixed,5y,1826,0.326081,0.289932,-0.113027,-0.143075,0.921528,0.849587,0.496438,1.047217,0.648485,16.400000,365
instrument,crypto,DOGE,120,fixed,3y,1096,0.663381,0.635346,0.218685,0.188653,0.880159,0.743690,0.510502,1.100117,1.100953,12.000000,365
instrument,crypto,DOGE,120,fixed,1y,366,0.817196,0.796290,0.387679,0.365120,0.782412,0.512595,0.547945,1.132455,0.797380,8.000000,365
instrument,crypto,DOGE,120,fixed,IS,1789,0.847576,0.825264,0.779845,0.697221,2.070277,0.935869,0.483213,1.285539,1.827056,22.659396,365
instrument,crypto,DOGE,120,fixed,OOS,768,0.503006,0.487739,0.053188,0.038812,0.886632,0.743690,0.521512,1.076621,0.707492,6.662321,365
instrument,crypto,DOGE,120,fixed,full,2557,0.757036,0.736814,0.520334,0.464546,1.798626,0.935869,0.495074,1.223403,1.950189,17.850156,365
instrument,crypto,DOGE,120,vol,5y,1826,0.469179,0.414993,0.065195,0.055956,0.163161,0.193168,0.496438,1.067562,0.928206,4.322248,365
instrument,crypto,DOGE,120,vol,3y,1096,0.762224,0.710211,0.116631,0.107557,0.162397,0.158438,0.510502,1.112985,1.230683,4.041184,365
instrument,crypto,DOGE,120,vol,1y,366,1.116740,1.085886,0.170257,0.164892,0.151080,0.100099,0.547945,1.178182,1.087373,2.298534,365
instrument,crypto,DOGE,120,vol,IS,1789,0.716272,0.653444,0.135530,0.121201,0.206455,0.248304,0.483213,1.148828,1.446662,6.296282,365
instrument,crypto,DOGE,120,vol,OOS,768,0.668578,0.642050,0.096196,0.091730,0.155503,0.158438,0.521512,1.100781,0.931329,2.035426,365
instrument,crypto,DOGE,120,vol,full,2557,0.699569,0.645952,0.123570,0.112266,0.192545,0.248304,0.495074,1.132642,1.709696,5.015999,365
instrument,crypto,DOGE,180,fixed,5y,1826,-0.167533,-0.202851,-0.444829,-0.463511,0.921429,0.984484,0.486575,0.970683,-0.453712,16.400000,365
instrument,crypto,DOGE,180,fixed,3y,1096,0.151451,0.130140,-0.223419,-0.238286,0.880342,0.878092,0.491324,1.020008,0.225512,9.333333,365
instrument,crypto,DOGE,180,fixed,1y,366,-0.082234,-0.102524,-0.314856,-0.326139,0.783382,0.611334,0.534247,0.993814,-0.102664,8.000000,365
instrument,crypto,DOGE,180,fixed,IS,1789,0.703019,0.685572,0.305315,0.257581,2.068671,0.976057,0.479478,1.235512,1.517790,17.760067,365
instrument,crypto,DOGE,180,fixed,OOS,768,-0.186752,-0.205925,-0.428978,-0.438966,0.886997,0.878092,0.492829,0.972089,-0.298705,8.565841,365
instrument,crypto,DOGE,180,fixed,full,2557,0.538390,0.521489,0.018287,-0.013156,1.797537,0.991447,0.483586,1.154888,1.380270,14.994131,365
instrument,crypto,DOGE,180,vol,5y,1826,-0.152367,-0.197751,-0.037388,-0.044572,0.163057,0.385827,0.486575,0.970220,-0.442306,3.723499,365
instrument,crypto,DOGE,180,vol,3y,1096,0.102870,0.064482,0.003564,-0.002687,0.162317,0.252462,0.491324,1.010253,0.111738,3.101130,365
instrument,crypto,DOGE,180,vol,1y,366,0.217597,0.187102,0.021712,0.017013,0.151370,0.136144,0.534247,1.034407,0.187358,2.301504,365
instrument,crypto,DOGE,180,vol,IS,1789,0.484590,0.438614,0.082093,0.072058,0.204551,0.366129,0.479478,1.099980,0.971050,4.626708,365
instrument,crypto,DOGE,180,vol,OOS,768,-0.123047,-0.153911,-0.030726,-0.035396,0.155604,0.252462,0.492829,0.979346,-0.223256,2.407443,365
instrument,crypto,DOGE,180,vol,full,2557,0.332611,0.290743,0.046893,0.038584,0.191161,0.385827,0.483586,1.058532,0.769535,3.959714,365
instrument,crypto,DOGE,250,fixed,5y,1826,0.283316,0.250913,-0.153082,-0.178479,0.920831,0.936189,0.502466,1.040913,0.561212,14.800000,365
instrument,crypto,DOGE,250,fixed,3y,1096,0.797968,0.773264,0.378262,0.348609,0.879385,0.696535,0.506849,1.123025,1.339943,10.666667,365
instrument,crypto,DOGE,250,fixed,1y,366,1.280775,1.254959,1.003264,0.963509,0.781052,0.399816,0.558904,1.190228,1.256677,8.000000,365
instrument,crypto,DOGE,250,fixed,IS,1789,0.772879,0.756190,0.536129,0.483331,2.056047,0.967403,0.482759,1.274181,1.674132,16.943512,365
instrument,crypto,DOGE,250,fixed,OOS,768,0.787672,0.772538,0.364592,0.346423,0.885857,0.696535,0.520209,1.122727,1.120609,6.662321,365
instrument,crypto,DOGE,250,fixed,full,2557,0.739475,0.723781,0.482457,0.440809,1.786915,0.967403,0.495011,1.227903,1.915693,13.851721,365
instrument,crypto,DOGE,250,vol,5y,1826,0.215186,0.166283,0.021985,0.013883,0.162995,0.410233,0.502466,1.026881,0.371922,3.963496,365
instrument,crypto,DOGE,250,vol,3y,1096,0.837619,0.795794,0.130344,0.122825,0.162042,0.162332,0.506849,1.127178,1.378985,3.325518,365
instrument,crypto,DOGE,250,vol,1y,366,1.503113,1.467695,0.240218,0.233609,0.150800,0.084642,0.558904,1.228795,1.469705,2.379028,365
instrument,crypto,DOGE,250,vol,IS,1789,0.547452,0.497845,0.093499,0.082909,0.197701,0.410233,0.482759,1.118991,1.102181,4.846275,365
instrument,crypto,DOGE,250,vol,OOS,768,1.028859,1.002840,0.159216,0.154527,0.155276,0.140232,0.520209,1.160679,1.454674,2.028391,365
instrument,crypto,DOGE,250,vol,full,2557,0.665409,0.621836,0.112836,0.103940,0.185953,0.410233,0.495011,1.132327,1.645866,3.999563,365
instrument,crypto,DOGE,composite,fixed,5y,1826,0.378628,0.268341,0.045338,-0.025057,0.628387,0.803612,0.493488,1.057600,0.600192,34.400000,365
instrument,crypto,DOGE,composite,fixed,3y,1096,1.024046,0.933664,0.577399,0.489076,0.642559,0.551206,0.515078,1.199385,1.617891,28.500000,365
instrument,crypto,DOGE,composite,fixed,1y,366,0.856907,0.745117,0.375270,0.293267,0.553332,0.302154,0.555556,1.147713,0.746137,30.000000,365
instrument,crypto,DOGE,composite,fixed,IS,1789,0.878660,0.830947,0.680259,0.572583,1.380769,0.889709,0.461728,1.309909,1.839636,32.764262,365
instrument,crypto,DOGE,composite,fixed,OOS,768,1.149042,1.066781,0.666538,0.587688,0.595533,0.451514,0.532609,1.231652,1.547424,24.031943,365
instrument,crypto,DOGE,composite,fixed,full,2557,0.878435,0.827889,0.676126,0.577105,1.200103,0.889709,0.483597,1.290149,2.191247,30.131064,365
instrument,crypto,DOGE,composite,vol,5y,1826,0.491888,0.366818,0.050081,0.035572,0.112493,0.238269,0.493488,1.078613,0.820455,6.937779,365
instrument,crypto,DOGE,composite,vol,3y,1096,1.141801,1.032928,0.137544,0.123312,0.119475,0.094419,0.515078,1.224146,1.789900,6.275870,365
instrument,crypto,DOGE,composite,vol,1y,366,1.151466,1.037103,0.126087,0.112453,0.108424,0.059621,0.555556,1.207354,1.038523,6.023397,365
instrument,crypto,DOGE,composite,vol,IS,1789,0.693707,0.597587,0.094308,0.079366,0.144889,0.243029,0.461728,1.177648,1.323001,6.854607,365
instrument,crypto,DOGE,composite,vol,OOS,768,1.374027,1.284389,0.149048,0.138443,0.105254,0.066537,0.532609,1.286063,1.863076,4.636002,365
instrument,crypto,DOGE,composite,vol,full,2557,0.847838,0.753938,0.110470,0.096781,0.134205,0.243029,0.483597,1.208457,1.995514,6.186555,365
instrument,crypto,DOGE,buyhold,long1x,5y,1826,0.205312,0.205312,-0.201670,-0.201670,0.919983,0.845935,0.486575,1.033652,0.459218,0.000000,365
instrument,crypto,DOGE,buyhold,long1x,3y,1096,0.492155,0.492155,0.053168,0.053168,0.879346,0.845935,0.483105,1.076058,0.852826,0.000000,365
instrument,crypto,DOGE,buyhold,long1x,1y,366,-0.589317,-0.589317,-0.536560,-0.536560,0.782266,0.751285,0.452055,0.910056,-0.590124,0.000000,365
instrument,crypto,DOGE,buyhold,long1x,IS,1789,0.946705,0.946705,1.174752,1.174752,2.073859,0.922585,0.492170,1.321249,2.095913,0.000000,365
instrument,crypto,DOGE,buyhold,long1x,OOS,768,0.026239,0.026239,-0.305693,-0.305693,0.886484,0.845935,0.471969,1.005882,0.038062,0.000000,365
instrument,crypto,DOGE,buyhold,long1x,full,2557,0.766237,0.766237,0.543397,0.543397,1.801829,0.922585,0.485915,1.226981,2.028065,0.000000,365
instrument,crypto,LTC,10,fixed,5y,1826,-0.076319,-0.349980,-0.293325,-0.431845,0.768988,0.958846,0.477808,0.949248,-0.782793,105.600000,365
instrument,crypto,LTC,10,fixed,3y,1096,0.102661,-0.180565,-0.154903,-0.310330,0.699009,0.754421,0.490411,0.970935,-0.312890,98.666667,365
instrument,crypto,LTC,10,fixed,1y,366,-0.692987,-1.000655,-0.480705,-0.581284,0.650607,0.700849,0.504110,0.856281,-1.002024,104.000000,365
instrument,crypto,LTC,10,fixed,IS,1789,0.152937,-0.082074,-0.229954,-0.381602,0.906171,0.951704,0.464567,0.987530,-0.181704,105.947987,365
instrument,crypto,LTC,10,fixed,OOS,768,0.015836,-0.262758,-0.219005,-0.365825,0.723793,0.700849,0.494133,0.960474,-0.381145,99.934811,365
instrument,crypto,LTC,10,fixed,full,2557,0.117452,-0.127616,-0.226682,-0.376905,0.855353,0.978346,0.473684,0.980632,-0.337773,104.387715,365
instrument,crypto,LTC,10,vol,5y,1826,0.024631,-0.269275,-0.008859,-0.055294,0.162378,0.320267,0.477808,0.960324,-0.602283,23.852526,365
instrument,crypto,LTC,10,vol,3y,1096,0.237581,-0.070797,0.025453,-0.023945,0.160577,0.199131,0.490411,0.988038,-0.122680,24.549711,365
instrument,crypto,LTC,10,vol,1y,366,-0.216607,-0.534702,-0.047251,-0.096701,0.164788,0.199131,0.504110,0.919941,-0.535434,26.525977,365
instrument,crypto,LTC,10,vol,IS,1789,0.170478,-0.086702,0.014646,-0.026710,0.161849,0.333075,0.467014,0.986718,-0.191951,20.686959,365
instrument,crypto,LTC,10,vol,OOS,768,0.222815,-0.081174,0.023208,-0.026179,0.163112,0.199131,0.494133,0.987211,-0.117748,24.394468,365
