market,dir,signal_date,entry_date,exit_date,entry_px,exit_px,contracts,gross_pnl,net_pnl,pnl_R,mae_R,mfe_R,bars_held,exit_reason,sig_own_i,ent_own_i,N,K
6B=F,S,2009-01-20,2009-01-21,2009-04-03,1.3858000205993652,1.480556163336149,0.08144626826733115,-48.23458888323509,-48.35675828563609,-0.6321629308183965,-0.7459824711679747,0.24355904474079074,51,stop,2037,2038,50,4
HG=F,L,2009-03-16,2009-03-17,2009-04-28,1.7505,1.934499942779541,0.10363628627001083,47.67267685891534,47.517222429510326,0.6300923527441372,-0.19411246146036243,1.5924094231333985,29,gap_stop,2136,2137,50,4
NG=F,S,2008-07-21,2008-07-22,2009-05-07,10.503500114440918,4.045859857566312,0.0037540002945225547,242.41983426227975,242.41420326183797,3.400064478663262,-0.0007897954956363354,3.869208208443028,200,stop,1972,1973,50,4
GC=F,S,2009-04-06,2009-04-07,2009-05-13,872.1000122070312,929.437049301844,0.07859419154904732,-45.063580762845476,-45.18147205016905,-0.6015560319690092,-0.5430920133261736,0.07429596977052452,25,stop,2147,2148,50,4
SI=F,L,2009-05-12,2009-05-13,2009-06-15,14.28999984741211,14.52478097669945,0.050349553227519224,11.821124965869991,11.745600636028712,0.15380272064995398,-0.3659127489524631,1.0911447487623909,22,stop,2174,2175,50,4
ZC=F,L,2009-03-31,2009-04-01,2009-06-16,401.875,403.11301485775795,0.02960908921940826,1.832824618915403,1.7884109850862906,0.023930750523530386,-0.8196379345439028,0.9533553015087692,52,stop,2157,2158,50,4
CL=F,L,2009-03-17,2009-03-18,2009-07-07,48.67999816894531,62.77959811008068,0.05214964321605915,73.5289106419378,73.45068617711372,0.9762809806346704,-0.3361798844567487,1.7120925996227174,76,stop,2141,2142,50,4
ZB=F,S,2009-02-27,2009-03-02,2009-07-08,124.93750762939452,120.37763230735654,0.008252593365548323,37.63079683037817,37.61841794032985,0.49094090343884295,-0.9642583639984067,1.27221712951456,89,stop,2117,2118,50,4
ES=F,L,2009-04-29,2009-04-30,2009-07-13,868.75,866.5496185584695,0.13965535760456063,-1.5364752854168704,-1.7459583218237111,-0.02315072924702446,-0.05786799381511112,0.8217255121745778,50,stop,2189,2190,50,4
YM=F,S,2009-07-10,2009-07-13,2009-07-20,8085.0,8752.831719235943,0.231527544326955,-77.31071898917314,-77.65801030566358,-1.0059985148945574,-0.9342686948272868,0.10047512448383342,5,stop,1830,1831,50,4
ZW=F,S,2009-07-01,2009-07-02,2009-07-20,507.125,552.387253141417,0.01993810748606996,-45.12218340976396,-45.15209057099307,-0.5768451267238597,-0.5333227650684705,0.3008895599938536,11,stop,2231,2232,50,4
NG=F,S,2009-07-13,2009-07-14,2009-08-03,3.318499933242798,4.1353265746461005,0.009152073940943339,-74.75657819055436,-74.77030630146578,-0.9735844763237728,-0.6977357609789255,0.08163081813434708,14,stop,2218,2219,50,4
ZC=F,S,2009-06-30,2009-07-01,2009-08-03,345.625,358.98181085085315,0.0293570537276388,-19.605830688920246,-19.6498662695117,-0.25093890008700664,-0.438169841561626,0.7802703595723073,22,stop,2220,2221,50,4
6B=F,L,2009-05-06,2009-05-07,2009-08-26,1.5121999813079834,1.6226381637753944,0.13200589216258346,91.11556753390482,90.91755869566094,1.1942772889331283,-0.19724349315315953,2.081892271615439,77,stop,2111,2112,50,4
ZN=F,S,2009-08-07,2009-08-10,2009-09-01,114.8828125,119.05858015607467,0.018771602662610597,-78.38585125121446,-78.41400865520839,-1.0060056640639508,-0.9049888517420729,0.047036842606136844,16,stop,2223,2224,50,4
NG=F,S,2009-08-14,2009-08-17,2009-09-11,3.182500015258789,3.3783293307748403,0.008349701058646023,-16.351162430782995,-16.36368698237096,-0.2110669984521089,-0.14808550024718778,0.8330488500877139,18,stop,2242,2243,50,4
SI=F,L,2009-09-01,2009-09-02,2009-10-02,14.954999809265138,16.06920594324333,0.06992454475443317,77.91035668102202,77.80546986389038,1.0065234069120401,-0.09497959844132696,2.3518890362909297,21,stop,2252,2253,50,4
ZW=F,S,2009-08-13,2009-08-14,2009-10-12,481.875,489.9427930252183,0.021294988995605262,-8.590178184542221,-8.622120668035631,-0.1105955214284949,-0.09730961111552786,0.7733553304444581,40,stop,2261,2262,50,4
ZB=F,L,2009-10-01,2009-10-02,2009-11-12,122.828125,117.72110576644772,0.014090208840558623,-71.95896755350124,-71.98010286676207,-0.9177985755701699,-0.9235667102029561,0.17123881253003137,29,stop,2267,2268,50,4
GC=F,L,2009-10-12,2009-10-13,2009-12-07,1064.1,1144.6288743315329,0.1506875816492547,121.34701325955444,121.12098188708057,1.5357186335956834,-0.6897265374000753,3.1009039850154942,37,stop,2278,2279,50,4
ZN=F,L,2009-09-01,2009-09-02,2009-12-15,118.9609375,118.50575019003458,0.020717531150164985,-9.430357273368486,-9.461433570093732,-0.12239697758913475,-0.634431018914705,0.7265596157208009,72,stop,2240,2241,50,4
6E=F,L,2009-09-10,2009-09-11,2009-12-15,1.458299977874756,1.4574974735206077,0.11043324678730201,-1.1077895173694534,-1.2734393875504066,-0.01607151859408067,-0.1811834530120892,0.9773532563731514,66,stop,2285,2286,50,4
6A=F,L,2009-04-02,2009-04-03,2009-12-17,0.7125999761581421,0.8828401930481412,0.11372956579643963,193.6134594799131,193.44286513121847,2.5845971756750252,-0.3008697449206095,3.4280935566294963,179,stop,2076,2077,50,4
CL=F,S,2009-12-14,2009-12-15,2009-12-30,69.55999969482421,79.44929519948465,0.08193670169072714,-81.02962556968113,-81.15253062221721,-1.0025305448134645,-0.9950101897637379,0.025305664367720165,10,stop,2330,2331,50,4
ZS=F,L,2009-11-16,2009-11-17,2010-01-12,1007.375,966.237300431121,0.014343877055449783,-29.503705248001527,-29.5252210635847,-0.36393026727222033,-0.20221933581504514,0.6287584813047032,37,stop,2307,2308,50,4
ZC=F,L,2009-12-16,2009-12-17,2010-01-13,409.875,379.00288277280026,0.030109371392615675,-46.47700216350626,-46.52216622059519,-0.5770334767136199,-0.3524518010495081,0.3057694432946063,17,stop,2338,2339,50,4
ES=F,L,2009-07-20,2009-07-21,2010-01-22,948.0,1091.669390935469,0.19781698547295332,142.1012290979486,141.80450361973914,1.8407130524690036,-0.10913111120789289,2.5677908519504204,128,stop,2245,2246,50,4
NQ=F,L,2009-04-02,2009-04-03,2010-01-22,1304.0,1792.7084470107434,0.20949311128377932,204.76210614988926,204.44786648296358,2.731635400076458,-0.2085288599391902,3.3364617590270433,202,stop,2171,2172,50,4
HG=F,L,2009-07-20,2009-07-21,2010-01-27,2.455499923706055,3.2139999504089354,0.10699400481057181,202.88738876466712,202.72689775745127,2.6315246502280036,-0.08506685043853233,3.7082310830534695,131,gap_stop,2223,2224,50,4
NG=F,L,2009-12-10,2009-12-11,2010-02-19,5.261500228881836,5.011564510093433,0.0065699703448269505,-16.420702605528145,-16.430557561045386,-0.20345583302139192,-0.16392942692452678,0.6886649767978871,46,stop,2324,2325,50,4
GC=F,S,2010-01-27,2010-01-28,2010-03-02,1087.700048828125,1137.0000244140624,0.11207548306048855,-55.25318578664216,-55.42129901123289,-0.6972659463464134,-0.5597867485040835,0.5992696752822574,22,gap_stop,2350,2351,50,4
ES=F,S,2010-02-04,2010-02-05,2010-03-03,1061.5,1122.7384721096626,0.22408335213906627,-68.61261055103951,-68.94873557924812,-0.853079771837092,-0.849080814549791,0.2876477861536027,17,stop,2383,2384,50,4
YM=F,S,2010-01-22,2010-01-25,2010-03-05,10165.0,10443.835582268435,0.29376499955862545,-40.956067351007974,-41.396714850345916,-0.5187696394681921,-0.5393197804931807,0.6884150099127972,28,stop,1965,1966,50,4
6B=F,S,2009-12-29,2009-12-30,2010-04-12,1.5895999835968018,1.5475953702575855,0.18565161332889396,48.73890146051171,48.460424040518376,0.5982672765823147,-0.7993214704283989,1.6015056623274142,69,stop,2275,2276,50,4
ZS=F,S,2010-01-25,2010-01-26,2010-04-15,940.625,978.1392796182224,0.017707593579995663,-33.21438084628987,-33.24094223665986,-0.41695117402719295,-0.4234004133634076,0.4511643748954343,55,stop,2353,2354,50,4
ZN=F,S,2010-03-25,2010-03-26,2010-04-19,115.7109375,117.41042631851496,0.032527872920802545,-55.280756318979634,-55.329548128360834,-0.6839952290630006,-0.6251650928618543,0.35499324368537455,15,stop,2381,2382,50,4
NQ=F,L,2010-03-09,2010-03-10,2010-05-04,1901.75,1956.4094816902812,0.35528701884603864,38.83960860281925,38.306678074550184,0.4808781025910168,-0.015610179381227338,1.4004560930586811,38,stop,2405,2406,50,4
SI=F,L,2010-04-14,2010-04-15,2010-05-04,18.428999786376956,17.803284132471617,0.07535861468735652,-47.15306486649972,-47.26610278853076,-0.5889765551440503,-0.713664725734413,0.40002807190160944,13,stop,2406,2407,50,4
ES=F,L,2010-03-11,2010-03-12,2010-05-05,1151.0,1158.7169810358068,0.26590881667136396,10.260066477533766,9.861203252526721,0.12350461708234622,-0.1623531205944202,1.0948428388803209,37,stop,2407,2408,50,4
ZC=F,S,2010-01-22,2010-01-25,2010-05-12,366.375,375.6389594811941,0.0347619842823621,-16.10168069388542,-16.153823670308967,-0.20243425865492093,-0.3185511018009989,0.4982465951246393,75,stop,2362,2363,50,4
GC=F,L,2010-04-09,2010-04-12,2010-05-20,1161.6999755859374,1179.6627873358755,0.1429165436580131,25.671829696806924,25.457454881319904,0.3154041882810755,-0.6675380824108416,1.5015194255688362,28,stop,2400,2401,50,4
NG=F,S,2010-03-01,2010-03-02,2010-06-03,4.691499839782715,4.5041238600393045,0.008867251523521625,16.615099418511118,16.601798541225836,0.20853073811317013,-0.10970861622788537,0.9818072492966889,65,stop,2377,2378,50,4
CL=F,S,2010-05-06,2010-05-07,2010-06-21,76.93999694824218,78.7061713440337,0.0861102308894557,-15.2085685012653,-15.337733847599482,-0.18955990066688022,-0.16708640556743093,1.3515861055549776,30,stop,2428,2429,50,4
6B=F,S,2010-05-14,2010-05-17,2010-06-28,1.451699988746643,1.508877347877218,0.16157823397160354,-57.741354446740175,-57.983721797697584,-0.7147164147021753,-0.7008081595410396,0.3609837574078545,29,stop,2369,2370,50,4
ZW=F,S,2010-06-02,2010-06-03,2010-06-30,443.125,475.6195096322205,0.03103749289249423,-50.42740558775648,-50.47396182709522,-0.6245182412546043,-0.516039378410503,0.33842582491107404,19,stop,2462,2463,50,4
ZC=F,S,2010-06-28,2010-06-29,2010-07-01,333.125,358.6645956905559,0.049097615266591926,-62.6966621639612,-62.770308586861084,-0.7763320480794794,-0.7552430601438733,0.26186819673330275,2,stop,2470,2471,50,4
6E=F,S,2009-12-15,2009-12-16,2010-07-02,1.45350004901886,1.2564052695128192,0.1113024591381178,274.2141705288432,274.04721684013606,3.3990884999811564,-0.09145770079056752,4.591946619444937,136,stop,2352,2353,50,4
HG=F,S,2010-05-04,2010-05-05,2010-07-21,3.156000101089477,3.0700609670448187,0.1222864382266799,26.272976516516163,26.089546859176142,0.3272419388107002,-0.3431971683598293,1.6527158553371777,53,stop,2422,2423,50,4
ES=F,S,2010-05-20,2010-05-21,2010-07-26,1069.0,1109.0715186264154,0.1535357481658736,-30.762052962247104,-30.992356584495916,-0.37867805280368005,-0.5674798217680239,0.6214138544153981,44,stop,2456,2457,50,4
NQ=F,S,2010-06-29,2010-06-30,2010-07-27,1763.75,1893.7214670904282,0.21890438982480936,-56.90264939613094,-57.23100598086815,-0.6984783016585997,-0.6652354084760971,0.351319101263481,18,stop,2483,2484,50,4
ZW=F,L,2010-07-07,2010-07-08,2010-08-09,515.375,688.5609463065099,0.027622182551664477,239.18869121305892,239.1472579392314,2.9841420121811497,-0.09263189429880214,5.611769410427432,22,stop,2486,2487,50,4
6E=F,L,2010-07-26,2010-07-27,2010-08-20,1.2986999584197998,1.269755188609437,0.09937222009548481,-35.95382545260654,-36.10288378274977,-0.45111622806303536,-0.39578600832344796,0.5370294640233058,18,stop,2504,2505,50,4
ES=F,L,2010-08-02,2010-08-03,2010-08-24,1122.0,1043.9385738251428,0.17944219127517083,-70.03756683440673,-70.30673012131948,-0.8521276624261956,-0.6551781171850511,0.0625273721794862,15,stop,2506,2507,50,4
6B=F,L,2010-07-15,2010-07-16,2010-08-31,1.5442999435424805,1.53566975522242,0.18004496106960097,-9.711387000678693,-9.981454442283093,-0.12326632886555755,-0.44608325247702924,0.7698774969069935,32,stop,2411,2412,50,4
ZB=F,L,2010-05-04,2010-05-05,2010-09-13,120.234375,130.67194569119903,0.02056584483472991,214.65745928672382,214.6266105194717,2.692067766675608,-0.10882602491606798,4.31676565500403,90,stop,2414,2415,50,4
CL=F,S,2010-08-24,2010-08-25,2010-09-30,71.46000122070312,79.6668915382,0.1006699877012144,-82.6187547327627,-82.76975971431453,-1.0030499371141575,-0.8137227380580224,0.0853981275043355,25,stop,2504,2505,50,4
ZC=F,L,2010-07-08,2010-07-09,2010-10-01,376.125,467.69957798004754,0.04107703009464166,188.0805847795261,188.01896923438412,2.346751284144549,-0.36850407150197867,3.9125519243818774,59,stop,2477,2478,50,4
ZS=F,L,2010-08-06,2010-08-09,2010-10-04,1058.125,1053.1774447457692,0.02257034988578791,-5.583402658362867,-5.61725818319155,-0.06715425564083517,-0.8617640307282175,1.1585751254604413,39,stop,2488,2489,50,4
NG=F,S,2010-08-19,2010-08-20,2010-10-28,4.159499774932861,3.8913161962806413,0.01189116533366195,31.89015273526681,31.87231598726632,0.38415343065759083,-0.025081891290541582,1.3579840703169752,48,stop,2497,2498,50,4
SI=F,L,2010-08-31,2010-09-01,2010-11-12,19.363999252319335,26.638917116193188,0.079116254135055,575.5642505298953,575.4455761486928,6.905369506491211,-0.06076149645933118,9.055360725712168,51,stop,2503,2504,50,4
ZN=F,L,2010-05-06,2010-05-07,2010-11-15,119.8984375,124.8983806982004,0.026260730436171584,131.3021605241103,131.26276942845604,1.622283825065334,-0.49444355307223875,2.6395678910164135,133,stop,2410,2411,50,4
HG=F,L,2010-07-26,2010-07-27,2010-11-16,3.2254999046325685,3.783307557442321,0.10010297739177704,139.59551714543716,139.4453626793495,1.7424111162789466,-0.1422798536652486,2.5454123247736375,79,stop,2479,2480,50,4
6E=F,L,2010-09-29,2010-09-30,2010-11-16,1.3618000579833984,1.3538648179318795,0.12219181264881743,-12.120267071232387,-12.303554790205613,-0.14254462276786292,-0.11502518670819042,1.1643888422571027,33,stop,2550,2551,50,4
ZS=F,L,2010-11-11,2010-11-12,2010-11-16,1335.375,1237.1995690439762,0.018617577153291574,-91.38943301907113,-91.41735938480107,-1.0041410860467688,-0.8499451299695944,0.024284146570559842,2,stop,2556,2557,50,4
6A=F,L,2010-09-10,2010-09-13,2010-11-29,0.9291000200271606,0.9561994152729263,0.1752160959642779,47.48250237955972,47.2196782356133,0.570066410280418,-0.164995644670021,1.7895619266141836,54,stop,2439,2440,50,4
ZW=F,S,2010-11-16,2010-11-17,2010-12-02,627.125,724.6986751000082,0.016579049564223403,-80.88393978232338,-80.90880835666971,-0.9176239644462003,-0.7062900065841371,0.0881393519031785,10,stop,2579,2580,50,4
SI=F,L,2010-12-03,2010-12-06,2011-01-07,29.500000839233397,28.43786520527843,0.033253673552217325,-35.31991163971585,-35.36979215004417,-0.40003943781536616,-0.5603977409944753,0.6374987520556782,23,stop,2569,2570,50,4
6E=F,S,2010-11-30,2010-12-01,2011-01-19,1.2983999418258667,1.3524135130779134,0.0980320050088719,-66.18823359409619,-66.33528160160951,-0.7570233276411419,-0.711805094029291,0.15942171294927177,33,stop,2593,2594,50,4
NG=F,L,2010-11-22,2010-11-23,2011-02-08,4.26350008392334,4.084203458083438,0.012256954136455016,-21.976305197408088,-21.994690628612773,-0.24804466308892706,-0.43196122423378364,0.850790673630486,52,stop,2563,2564,50,4
CL=F,L,2010-12-02,2010-12-03,2011-02-15,87.95000244140626,84.56968271578029,0.10195103326395065,-34.46270887900815,-34.61563542890407,-0.3912985533634407,-0.3883806151485093,0.563554449146206,50,stop,2574,2575,50,4
ZS=F,L,2011-01-18,2011-01-19,2011-02-22,1416.875,1347.3833402676382,0.016729393447890768,-58.12766585048138,-58.15275994065321,-0.6374869772401791,-0.5490308043449676,0.35646885209036516,23,stop,2601,2602,50,4
NQ=F,L,2010-10-05,2010-10-06,2011-02-23,2019.0,2289.9033069347174,0.3124052672750442,169.26324001726746,168.7946321163549,1.9545512556691012,-0.2676939152820827,2.7782287423870207,96,stop,2551,2552,50,4
HG=F,L,2011-02-14,2011-02-15,2011-02-23,4.593499935150146,4.298381265621207,0.12469571696394285,-92.00008521589004,-92.18712879133597,-1.0037336398326635,-0.9690487295614678,0.05600527078151543,5,stop,2620,2621,50,4
ZB=F,S,2010-10-27,2010-10-28,2011-03-02,129.640625,122.3551476060625,0.01620080072896851,118.0305674745862,118.00626627349274,1.347016705451361,-0.6212449600189541,2.37228889383982,85,stop,2537,2538,50,4
ZN=F,S,2010-11-24,2010-11-26,2011-03-10,124.3046875,121.07274942102266,0.02621720474732896,84.73238234723786,84.69305654011686,0.9538981704457378,-0.34372956914438413,1.953952651444922,71,stop,2551,2552,50,4
ES=F,L,2010-10-05,2010-10-06,2011-03-11,1155.25,1291.5934918609587,0.23998679579252286,163.60318869437697,163.24320850068818,1.890268749390863,-0.13547226739370347,2.6087095592992635,108,stop,2551,2552,50,4
ZC=F,L,2011-01-12,2011-01-13,2011-03-11,633.875,651.6887158980554,0.029211085683053344,26.017899071583322,25.97408244305874,0.2852814692196793,-0.10226599304110116,1.6182089487091889,39,stop,2608,2609,50,4
6A=F,L,2011-02-25,2011-02-28,2011-03-15,1.013800008392334,0.9781188890729222,0.20955401473971513,-74.77121803789547,-75.08554906000504,-0.8369372198550503,-0.3970831914296607,0.11678942985911013,11,stop,2555,2556,50,4
NG=F,S,2011-02-08,2011-02-09,2011-03-23,4.072499881744385,4.343665344023632,0.014230562753239667,-38.588371274760775,-38.60971711889063,-0.4197313254186542,-0.2962550389117259,0.5283083360115561,29,stop,2616,2617,50,4
ZN=F,L,2011-03-14,2011-03-15,2011-03-25,121.6484375,119.17536843244032,0.02926846836458877,-72.38294376731346,-72.42684646986035,-0.8079257549483645,-0.7371565791021764,0.46678080960449236,8,stop,2625,2626,50,4
ZW=F,S,2011-03-09,2011-03-10,2011-03-31,707.125,773.5688912643884,0.016813045449680136,-55.85620818408836,-55.88142775226288,-0.6154659082151958,-0.42474568589755446,0.4733541840111711,15,stop,2656,2657,50,4
ZB=F,L,2011-03-14,2011-03-15,2011-04-06,122.171875,119.25769736560157,0.01835239222366497,-53.48213095591208,-53.50965954424758,-0.5969034162257313,-0.5789794640180426,0.6173648428479681,16,stop,2631,2632,50,4
SI=F,L,2011-02-18,2011-02-22,2011-05-02,33.40500152587891,43.55286700965683,0.041260876316454934,418.7098226021829,418.6479312877082,4.569495559957855,-0.6169910394907148,7.257516613777121,48,stop,2622,2623,50,4
GC=F,L,2011-03-01,2011-03-02,2011-05-05,1432.6,1491.9504604103365,0.14503163683803758,86.07694420402267,85.8593967487656,0.9504179389938221,-0.7561543375901324,2.3118090478169866,45,stop,2625,2626,50,4
CL=F,L,2011-02-22,2011-02-23,2011-05-05,95.69000030517579,103.31089090783476,0.09042028943636364,68.90831340552882,68.77268297137428,0.7667354550600471,-0.05544455268695013,1.9294673755449938,50,stop,2629,2630,50,4
ZC=F,L,2011-04-01,2011-04-04,2011-05-06,736.375,688.2037711354224,0.018520270046052213,-44.60720835110815,-44.63498875617723,-0.504594464513237,-0.3912601100724547,0.4959450893560547,23,stop,2663,2664,50,4
NG=F,L,2011-04-21,2011-04-25,2011-05-09,4.40549980545044,4.179731335702448,0.016801114510312156,-37.9316191305396,-37.956820802305074,-0.40782050392267954,-0.3619357146878859,0.5839719516714774,10,stop,2667,2668,50,4
6B=F,L,2011-03-22,2011-03-23,2011-05-13,1.6354000402450561,1.6170387054513928,0.2494674166741294,-28.628467235399967,-29.002668360411164,-0.3257301355147071,-0.7582316131072105,0.6724260113506493,36,stop,2584,2585,50,4
6A=F,L,2011-03-28,2011-03-29,2011-05-16,1.014999969100952,1.0475575042881764,0.18415802632250425,59.95731422004745,59.68107718056369,0.6792026320503126,-0.08592741772741101,1.68503700869356,33,stop,2576,2577,50,4
YM=F,L,2011-04-20,2011-04-21,2011-06-02,12401.0,12218.282049719639,0.31441583483868973,-28.72470843870696,-29.19633219096499,-0.3169095593626853,-0.2969140206741681,0.8054219411391228,28,stop,2279,2280,50,4
